phase,product_name,product_slug,category,version,doc_url,is_archived,zip_url,ga_date,topics_converted,csh_ids_count,api_ref_files,pdf_files,help_type,conversion_date,repo_name,resources_repo_name,retired
,TIBCO iProcess® Technology Plug-ins,tibco-iprocess-technology-plug-ins,Unassigned,11.9.0,https://docs.tibco.com/products/tibco-iprocess-technology-plug-ins-11-9-0,FALSE,,,,,,,,,,,FALSE
,TIBCO iProcess® Technology Plug-ins,tibco-iprocess-technology-plug-ins,Unassigned,11.8.1,https://docs.tibco.com/products/tibco-iprocess-technology-plug-ins-11-8-1,FALSE,,,,,,,,,,,FALSE
,TIBCO iProcess® Technology Plug-ins,tibco-iprocess-technology-plug-ins,Unassigned,11.8.0,https://docs.tibco.com/products/tibco-iprocess-technology-plug-ins-11-8-0,FALSE,,,,,,,,,,,FALSE
,TIBCO iProcess® Technology Plug-ins,tibco-iprocess-technology-plug-ins,Unassigned,11.7.0,https://docs.tibco.com/products/tibco-iprocess-technology-plug-ins-11-7-0,TRUE,https://docs.tibco.com/pub/ip-tech-pi/tibco-iprocess-technology-plug-ins-11-7-0_documentation.zip,19-Mar,,,,,,,,,TRUE
,TIBCO iProcess® Technology Plug-ins,tibco-iprocess-technology-plug-ins,Unassigned,11.6.2,https://docs.tibco.com/products/tibco-iprocess-technology-plug-ins-11-6-2,TRUE,https://docs.tibco.com/pub/ip-tech-pi/tibco-iprocess-technology-plug-ins-11-6-2_documentation.zip,18-Jun,,,,,,,,,TRUE
,TIBCO iProcess® Technology Plug-ins,tibco-iprocess-technology-plug-ins,Unassigned,11.6.1,https://docs.tibco.com/products/tibco-iprocess-technology-plug-ins-11-6-1,TRUE,https://docs.tibco.com/pub/ip-tech-pi/tibco-iprocess-technology-plug-ins-11-6-1_documentation.zip,17-Oct,,,,,,,,,TRUE
,TIBCO iProcess® Technology Plug-ins,tibco-iprocess-technology-plug-ins,Unassigned,11.6.0,https://docs.tibco.com/products/tibco-iprocess-technology-plug-ins-11-6-0,TRUE,https://docs.tibco.com/pub/ip-tech-pi/tibco-iprocess-technology-plug-ins-11-6-0_documentation.zip,16-Feb,,,,,,,,,TRUE
,TIBCO iProcess® Technology Plug-ins,tibco-iprocess-technology-plug-ins,Unassigned,11.5.0,https://docs.tibco.com/products/tibco-iprocess-technology-plug-ins-11-5-0,TRUE,https://docs.tibco.com/pub/ip-tech-pi/tibco-iprocess-technology-plug-ins-11-5-0_documentation.zip,2015-05-11T21:57:04.000Z,,,,,,,,,TRUE
,TIBCO iProcess® Technology Plug-ins,tibco-iprocess-technology-plug-ins,Unassigned,11.4.1,https://docs.tibco.com/products/tibco-iprocess-technology-plug-ins-11-4-1,TRUE,https://docs.tibco.com/pub/iprocess-technology-plugins/tibco-iprocess-technology-plug-ins-11-4-1_documentation.zip,2014-05-08T17:50:14.000Z,,,,,,,,,TRUE
,TIBCO iProcess® Technology Plug-ins,tibco-iprocess-technology-plug-ins,Unassigned,11.4.0,https://docs.tibco.com/products/tibco-iprocess-technology-plug-ins-11-4-0,TRUE,https://docs.tibco.com/pub/iprocess-technology-plugins/tibco-iprocess-technology-plug-ins-11-4-0_documentation.zip,2013-08-09T08:19:30.000Z,,,,,,,,,TRUE
,TIBCO iProcess® Technology Plug-ins,tibco-iprocess-technology-plug-ins,Unassigned,11.3.1,https://docs.tibco.com/products/tibco-iprocess-technology-plug-ins-11-3-1,TRUE,https://docs.tibco.com/pub/iprocess-technology-plugins/tibco-iprocess-technology-plug-ins-11-3-1_documentation.zip,2012-10-11T12:07:55.000Z,,,,,,,,,TRUE
,TIBCO iProcess® Technology Plug-ins,tibco-iprocess-technology-plug-ins,Unassigned,11.3.0,https://docs.tibco.com/products/tibco-iprocess-technology-plug-ins-11-3-0,TRUE,https://docs.tibco.com/pub/iprocess-technology-plugins/tibco-iprocess-technology-plug-ins-11-3-0_documentation.zip,2012-01-10T10:59:31.000Z,,,,,,,,,TRUE
,TIBCO iProcess® Web Services Client Plug-in,tibco-iprocess-web-services-client-plug-in,Unassigned,11.9.0,https://docs.tibco.com/products/tibco-iprocess-web-services-client-plug-in-11-9-0,FALSE,,,,,,,,,,,FALSE
,TIBCO iProcess® Web Services Client Plug-in,tibco-iprocess-web-services-client-plug-in,Unassigned,11.8.1,https://docs.tibco.com/products/tibco-iprocess-web-services-client-plug-in-11-8-1,FALSE,,,,,,,,,,,FALSE
,TIBCO iProcess® Web Services Client Plug-in,tibco-iprocess-web-services-client-plug-in,Unassigned,11.8.0,https://docs.tibco.com/products/tibco-iprocess-web-services-client-plug-in-11-8-0,FALSE,,,,,,,,,,,FALSE
,TIBCO iProcess® Web Services Client Plug-in,tibco-iprocess-web-services-client-plug-in,Unassigned,10.6.0,https://docs.tibco.com/products/tibco-iprocess-web-services-client-plug-in-10-6-0,TRUE,https://docs.tibco.com/pub/iprocess-web-services-client-plugin/tibco-iprocess-web-services-client-plug-in-10-6-0_documentation.zip,7-Oct,,,,,,,,,TRUE
,TIBCO iProcess® Web Services Server Plug-in,tibco-iprocess-web-services-server-plug-in,Unassigned,11.9.0,https://docs.tibco.com/products/tibco-iprocess-web-services-server-plug-in-11-9-0,FALSE,,,,,,,,,,,FALSE
,TIBCO iProcess® Web Services Server Plug-in,tibco-iprocess-web-services-server-plug-in,Unassigned,11.8.1,https://docs.tibco.com/products/tibco-iprocess-web-services-server-plug-in-11-8-1,FALSE,,,,,,,,,,,FALSE
,TIBCO iProcess® Web Services Server Plug-in,tibco-iprocess-web-services-server-plug-in,Unassigned,11.8.0,https://docs.tibco.com/products/tibco-iprocess-web-services-server-plug-in-11-8-0,FALSE,,,,,,,,,,,FALSE
,TIBCO iProcess® Web Services Server Plug-in,tibco-iprocess-web-services-server-plug-in,Unassigned,11.3,https://docs.tibco.com/products/tibco-iprocess-web-services-server-plug-in-11-3,FALSE,,,,,,,,,,,FALSE
,TIBCO iProcess® Web Services Server Plug-in,tibco-iprocess-web-services-server-plug-in,Unassigned,10.6.1,https://docs.tibco.com/products/tibco-iprocess-web-services-server-plug-in-10-6-1,TRUE,https://docs.tibco.com/pub/iprocess-web-services-server-plugin/tibco-iprocess-web-services-server-plug-in-10-6-1_documentation.zip,2011-06-30T00:16:46.000Z,,,,,,,,,TRUE
,TIBCO iProcess® Workspace (Browser),tibco-iprocess-workspace-browser,iProcess,11.10.0,https://docs.tibco.com/products/tibco-iprocess-workspace-browser-11-10-0,FALSE,,,,,,,,,,,FALSE
,TIBCO iProcess® Workspace (Browser),tibco-iprocess-workspace-browser,iProcess,11.9.0,https://docs.tibco.com/products/tibco-iprocess-workspace-browser-11-9-0,TRUE,https://docs.tibco.com/pub/ip-wksp-brwsr/tibco-iprocess-workspace-browser-11-9-0_documentation.zip,22-Aug,,,,,,,,,FALSE
,TIBCO iProcess® Workspace (Browser),tibco-iprocess-workspace-browser,iProcess,11.8.1,https://docs.tibco.com/products/tibco-iprocess-workspace-browser-11-8-1,TRUE,https://docs.tibco.com/pub/ip-wksp-brwsr/tibco-iprocess-workspace-browser-11-8-1_documentation.zip,21-Dec,,,,,,,,,FALSE
,TIBCO iProcess® Workspace (Browser),tibco-iprocess-workspace-browser,iProcess,11.8.0,https://docs.tibco.com/products/tibco-iprocess-workspace-browser-11-8-0,TRUE,https://docs.tibco.com/pub/ip-wksp-brwsr/11.8.0/tibco-iprocess-workspace-browser-11-8-0_documentation.zip,20-Oct,,,,,,,,,FALSE
,TIBCO iProcess® Workspace (Browser),tibco-iprocess-workspace-browser,iProcess,11.6.0,https://docs.tibco.com/products/tibco-iprocess-workspace-browser-11-6-0,TRUE,https://docs.tibco.com/pub/ip-wksp-brwsr/tibco-iprocess-workspace-browser-11-6-0_documentation.zip,18-May,,,,,,,,,TRUE
,TIBCO iProcess® Workspace (Browser),tibco-iprocess-workspace-browser,iProcess,11.4.1,https://docs.tibco.com/products/tibco-iprocess-workspace-browser-11-4-1,TRUE,https://docs.tibco.com/pub/iprocess_workspace_browser/tibco-iprocess-workspace-browser-11-4-1_documentation.zip,14-Apr,,,,,,,,,TRUE
,TIBCO iProcess® Workspace (Browser),tibco-iprocess-workspace-browser,iProcess,11.4.0,https://docs.tibco.com/products/tibco-iprocess-workspace-browser-11-4-0,TRUE,https://docs.tibco.com/pub/iprocess_workspace_browser/tibco-iprocess-workspace-browser-11-4-0_documentation.zip,12-Apr,,,,,,,,,TRUE
,TIBCO iProcess® Workspace (Browser),tibco-iprocess-workspace-browser,iProcess,11.3.1,https://docs.tibco.com/products/tibco-iprocess-workspace-browser-11-3-1,TRUE,https://docs.tibco.com/pub/iprocess_workspace_browser/tibco-iprocess-workspace-browser-11-3-1_documentation.zip,2011-06-28T13:56:34.000Z,,,,,,,,,TRUE
,TIBCO iProcess® Workspace (Windows),tibco-iprocess-workspace-windows,iProcess,11.10.0,https://docs.tibco.com/products/tibco-iprocess-workspace-windows-11-10-0,FALSE,,,,,,,,,,,FALSE
,TIBCO iProcess® Workspace (Windows),tibco-iprocess-workspace-windows,iProcess,11.9.2,https://docs.tibco.com/products/tibco-iprocess-workspace-windows-11-9-2,FALSE,,,,,,,,,,,FALSE
,TIBCO iProcess® Workspace (Windows),tibco-iprocess-workspace-windows,iProcess,11.9.0,https://docs.tibco.com/products/tibco-iprocess-workspace-windows-11-9-0,TRUE,https://docs.tibco.com/pub/ip-wksp-win/tibco-iprocess-workspace-windows-11-9-0_documentation.zip,22-Aug,,,,,,,,,FALSE
,TIBCO iProcess® Workspace (Windows),tibco-iprocess-workspace-windows,iProcess,11.8.0,https://docs.tibco.com/products/tibco-iprocess-workspace-windows-11-8-0,TRUE,https://docs.tibco.com/pub/ip-wksp-win/tibco-iprocess-workspace-windows-11-8-0_documentation.zip,20-May,,,,,,,,,FALSE
,TIBCO iProcess® Workspace (Windows),tibco-iprocess-workspace-windows,iProcess,11.7.0,https://docs.tibco.com/products/tibco-iprocess-workspace-windows-11-7-0,TRUE,https://docs.tibco.com/pub/ip-wksp-win/tibco-iprocess-workspace-windows-11-7-0_documentation.zip,19-Mar,,,,,,,,,TRUE
,TIBCO iProcess® Workspace (Windows),tibco-iprocess-workspace-windows,iProcess,11.6.1,https://docs.tibco.com/products/tibco-iprocess-workspace-windows-11-6-1,TRUE,https://docs.tibco.com/pub/ip-wksp-win/tibco-iprocess-workspace-windows-11-6-1_documentation.zip,17-Oct,,,,,,,,,TRUE
,TIBCO iProcess® Workspace (Windows),tibco-iprocess-workspace-windows,iProcess,11.6.0,https://docs.tibco.com/products/tibco-iprocess-workspace-windows-11-6-0,TRUE,https://docs.tibco.com/pub/ip-wksp-win/tibco-iprocess-workspace-windows-11-6-0_documentation.zip,16-Feb,,,,,,,,,TRUE
,TIBCO iProcess® Workspace (Windows),tibco-iprocess-workspace-windows,iProcess,11.5.0,https://docs.tibco.com/products/tibco-iprocess-workspace-windows-11-5-0,TRUE,https://docs.tibco.com/pub/ip-wksp-win/tibco-iprocess-workspace-windows-11-5-0_documentation.zip,2015-05-05T22:19:07.000Z,,,,,,,,,TRUE
,TIBCO iProcess® Workspace (Windows),tibco-iprocess-workspace-windows,iProcess,11.4.2,https://docs.tibco.com/products/tibco-iprocess-workspace-windows-11-4-2,TRUE,https://docs.tibco.com/pub/iprocess_workspace_windows/tibco-iprocess-workspace-windows-11-4-2_documentation.zip,2014-05-08T17:59:51.000Z,,,,,,,,,TRUE
,TIBCO iProcess® Workspace (Windows),tibco-iprocess-workspace-windows,iProcess,11.4.1,https://docs.tibco.com/products/tibco-iprocess-workspace-windows-11-4-1,TRUE,https://docs.tibco.com/pub/iprocess_workspace_windows/tibco-iprocess-workspace-windows-11-4-1_documentation.zip,2013-10-07T10:23:39.000Z,,,,,,,,,TRUE
,TIBCO iProcess® Workspace (Windows),tibco-iprocess-workspace-windows,iProcess,11.4.0,https://docs.tibco.com/products/tibco-iprocess-workspace-windows-11-4-0,TRUE,https://docs.tibco.com/pub/iprocess_workspace_windows/tibco-iprocess-workspace-windows-11-4-0_documentation.zip,2013-08-09T08:04:54.000Z,,,,,,,,,TRUE
,TIBCO iProcess® Workspace (Windows),tibco-iprocess-workspace-windows,iProcess,11.3.1,https://docs.tibco.com/products/tibco-iprocess-workspace-windows-11-3-1,TRUE,https://docs.tibco.com/pub/iprocess_workspace_windows/tibco-iprocess-workspace-windows-11-3-1_documentation.zip,2012-07-20T08:40:27.000Z,,,,,,,,,TRUE
,TIBCO iProcess® Workspace (Windows),tibco-iprocess-workspace-windows,iProcess,11.3.0,https://docs.tibco.com/products/tibco-iprocess-workspace-windows-11-3-0,TRUE,https://docs.tibco.com/pub/iprocess_workspace_windows/tibco-iprocess-workspace-windows-11-3-0_documentation.zip,2011-11-22T10:25:31.000Z,,,,,,,,,TRUE
,TIBCO iProcess® Workspace (Windows),tibco-iprocess-workspace-windows,iProcess,11.1.3,https://docs.tibco.com/products/tibco-iprocess-workspace-windows-11-1-3,TRUE,https://docs.tibco.com/pub/iprocess_workspace_windows/tibco-iprocess-workspace-windows-11-1-3_documentation.zip,2011-06-28T14:21:01.000Z,,,,,,,,,TRUE
,TIBCO iProcess® Workspace Lite,tibco-iprocess-workspace-lite,Unassigned,1.2,https://docs.tibco.com/products/tibco-iprocess-workspace-lite-1-2,FALSE,,,,,,,,,,,FALSE
,TIBCO iProcess® Workspace Plug-ins,tibco-iprocess-workspace-plug-ins,Unassigned,11.10.0,https://docs.tibco.com/products/tibco-iprocess-workspace-plug-ins-11-10-0,FALSE,,,,,,,,,,,FALSE
,TIBCO iProcess® Workspace Plug-ins,tibco-iprocess-workspace-plug-ins,Unassigned,11.9.0,https://docs.tibco.com/products/tibco-iprocess-workspace-plug-ins-11-9-0,FALSE,,,,,,,,,,,FALSE
,TIBCO iProcess® Workspace Plug-ins,tibco-iprocess-workspace-plug-ins,Unassigned,11.8.1,https://docs.tibco.com/products/tibco-iprocess-workspace-plug-ins-11-8-1,FALSE,,,,,,,,,,,FALSE
,TIBCO iProcess® Workspace Plug-ins,tibco-iprocess-workspace-plug-ins,Unassigned,11.8.0,https://docs.tibco.com/products/tibco-iprocess-workspace-plug-ins-11-8-0,FALSE,,,,,,,,,,,FALSE
,TIBCO iProcess® Workspace Plug-ins,tibco-iprocess-workspace-plug-ins,Unassigned,11.7.0,https://docs.tibco.com/products/tibco-iprocess-workspace-plug-ins-11-7-0,TRUE,https://docs.tibco.com/pub/ip-wksp-pi/tibco-iprocess-workspace-plug-ins-11-7-0_documentation.zip,19-Mar,,,,,,,,,TRUE
,TIBCO iProcess® Workspace Plug-ins,tibco-iprocess-workspace-plug-ins,Unassigned,11.6.2,https://docs.tibco.com/products/tibco-iprocess-workspace-plug-ins-11-6-2,TRUE,https://docs.tibco.com/pub/ip-wksp-pi/tibco-iprocess-workspace-plug-ins-11-6-2_documentation.zip,18-Apr,,,,,,,,,TRUE
,TIBCO iProcess® Workspace Plug-ins,tibco-iprocess-workspace-plug-ins,Unassigned,11.6.1,https://docs.tibco.com/products/tibco-iprocess-workspace-plug-ins-11-6-1,TRUE,https://docs.tibco.com/pub/ip-wksp-pi/tibco-iprocess-workspace-plug-ins-11-6-1_documentation.zip,17-Oct,,,,,,,,,TRUE
,TIBCO iProcess® Workspace Plug-ins,tibco-iprocess-workspace-plug-ins,Unassigned,11.6.0,https://docs.tibco.com/products/tibco-iprocess-workspace-plug-ins-11-6-0,TRUE,https://docs.tibco.com/pub/ip-wksp-pi/tibco-iprocess-workspace-plug-ins-11-6-0_documentation.zip,16-Feb,,,,,,,,,TRUE
,TIBCO iProcess® Workspace Plug-ins,tibco-iprocess-workspace-plug-ins,Unassigned,11.5.0,https://docs.tibco.com/products/tibco-iprocess-workspace-plug-ins-11-5-0,TRUE,https://docs.tibco.com/pub/ip-wksp-pi/tibco-iprocess-workspace-plug-ins-11-5-0_documentation.zip,2015-05-08T21:32:54.000Z,,,,,,,,,TRUE
,TIBCO iProcess® Workspace Plug-ins,tibco-iprocess-workspace-plug-ins,Unassigned,11.4.1,https://docs.tibco.com/products/tibco-iprocess-workspace-plug-ins-11-4-1,TRUE,https://docs.tibco.com/pub/iprocess-workspace-plugins/tibco-iprocess-workspace-plug-ins-11-4-1_documentation.zip,2014-05-08T17:56:45.000Z,,,,,,,,,TRUE
,TIBCO iProcess® Workspace Plug-ins,tibco-iprocess-workspace-plug-ins,Unassigned,11.4.0,https://docs.tibco.com/products/tibco-iprocess-workspace-plug-ins-11-4-0,TRUE,https://docs.tibco.com/pub/iprocess-workspace-plugins/tibco-iprocess-workspace-plug-ins-11-4-0_documentation.zip,2013-08-09T08:33:23.000Z,,,,,,,,,TRUE
,TIBCO iProcess® Workspace Plug-ins,tibco-iprocess-workspace-plug-ins,Unassigned,11.3.1,https://docs.tibco.com/products/tibco-iprocess-workspace-plug-ins-11-3-1,TRUE,https://docs.tibco.com/pub/iprocess-workspace-plugins/tibco-iprocess-workspace-plug-ins-11-3-1_documentation.zip,2012-10-11T12:25:46.000Z,,,,,,,,,TRUE
,TIBCO iProcess® Workspace Plug-ins,tibco-iprocess-workspace-plug-ins,Unassigned,11.3.0,https://docs.tibco.com/products/tibco-iprocess-workspace-plug-ins-11-3-0,TRUE,https://docs.tibco.com/pub/iprocess-workspace-plugins/tibco-iprocess-workspace-plug-ins-11-3-0_documentation.zip,2012-01-10T11:06:12.000Z,,,,,,,,,TRUE
,TIBCO iProcess® Workspace Plug-ins,tibco-iprocess-workspace-plug-ins,Unassigned,11.2.0,https://docs.tibco.com/products/tibco-iprocess-workspace-plug-ins-11-2-0,TRUE,https://docs.tibco.com/pub/iprocess-workspace-plugins/tibco-iprocess-workspace-plug-ins-11-2-0_documentation.zip,2011-11-22T11:13:06.000Z,,,,,,,,,TRUE
,TIBCO iWay® Business Activity Monitor,tibco-iway-business-activity-monitor,Unassigned,8.0.5,https://docs.tibco.com/products/tibco-iway-business-activity-monitor-8-0-5,FALSE,,,,,,,,,,,FALSE
,TIBCO iWay® Trading Partner Manager,tibco-iway-trading-partner-manager,Unassigned,8.0.5,https://docs.tibco.com/products/tibco-iway-trading-partner-manager-8-0-5,FALSE,,,,,,,,,,,FALSE
,TIBCO Kabira® Adapter Factory for JAVA,tibco-kabira-adapter-factory-for-java,Unassigned,5.8.3,https://docs.tibco.com/products/tibco-kabira-adapter-factory-for-java-5-8-3,FALSE,,,,,,,,,,,FALSE
,TIBCO Kabira® Adapter Factory for Persistence,tibco-kabira-adapter-factory-for-persistence,Unassigned,5.8.3,https://docs.tibco.com/products/tibco-kabira-adapter-factory-for-persistence-5-8-3,FALSE,,,,,,,,,,,FALSE
,TIBCO Kabira® Adapter Factory for SNMP,tibco-kabira-adapter-factory-for-snmp,Unassigned,5.9.5,https://docs.tibco.com/products/tibco-kabira-adapter-factory-for-snmp-5-9-5,FALSE,,,,,,,,,,,FALSE
,TIBCO Kabira® Builder,tibco-kabira-builder,Unassigned,3.6.5,https://docs.tibco.com/products/tibco-kabira-builder-3-6-5,FALSE,,,,,,,,,,,FALSE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.7.0,https://docs.tibco.com/products/tibco-liveview-desktop-2-7-0,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-liveview-desktop-2-7-0_documentation.zip,19-Nov,,,,,,,,,TRUE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.6.4,https://docs.tibco.com/products/tibco-liveview-desktop-2-6-4,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-liveview-desktop-2-6-4_documentation.zip,20-Jan,,,,,,,,,TRUE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.6.3,https://docs.tibco.com/products/tibco-liveview-desktop-2-6-3,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-liveview-desktop-2-6-3_documentation.zip,19-Jul,,,,,,,,,TRUE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.6.2,https://docs.tibco.com/products/tibco-liveview-desktop-2-6-2,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-liveview-desktop-2-6-2_documentation.zip,19-May,,,,,,,,,TRUE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.6.1,https://docs.tibco.com/products/tibco-liveview-desktop-2-6-1,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-liveview-desktop-2-6-1_documentation.zip,18-Dec,,,,,,,,,TRUE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.6.0,https://docs.tibco.com/products/tibco-liveview-desktop-2-6-0,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-liveview-desktop-2-6-0_documentation.zip,18-Nov,,,,,,,,,TRUE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.5.0,https://docs.tibco.com/products/tibco-liveview-desktop-2-5-0,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-liveview-desktop-2-5-0_documentation.zip,18-Jul,,,,,,,,,TRUE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.4.1,https://docs.tibco.com/products/tibco-liveview-desktop-2-4-1,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-liveview-desktop-2-4-1_documentation.zip,18-Feb,,,,,,,,,TRUE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.4.0,https://docs.tibco.com/products/tibco-liveview-desktop-2-4-0,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-liveview-desktop-2-4-0_documentation.zip,17-Nov,,,,,,,,,TRUE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.3.1,https://docs.tibco.com/products/tibco-liveview-desktop-2-3-1,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-liveview-desktop-2-3-1_documentation.zip,2017-05-25T22:43:04.000Z,,,,,,,,,TRUE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.1.8,https://docs.tibco.com/products/tibco-liveview-desktop-2-1-8,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-liveview-desktop-2-1-8_documentation.zip,2017-06-21T21:07:42.000Z,,,,,,,,,TRUE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.1.7,https://docs.tibco.com/products/tibco-liveview-desktop-2-1-7,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-liveview-desktop-2-1-7_documentation.zip,2017-02-11T02:30:51.000Z,,,,,,,,,TRUE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.1.6,https://docs.tibco.com/products/tibco-liveview-desktop-2-1-6,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-liveview-desktop-2-1-6_documentation.zip,2016-10-24T05:02:37.000Z,,,,,,,,,TRUE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.1.5,https://docs.tibco.com/products/tibco-liveview-desktop-2-1-5,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-liveview-desktop-2-1-5_documentation.zip,2016-08-11T20:49:12.000Z,,,,,,,,,TRUE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.1.4,https://docs.tibco.com/products/tibco-liveview-desktop-2-1-4,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-liveview-desktop-2-1-4_documentation.zip,2016-06-23T01:30:33.000Z,,,,,,,,,TRUE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.1.3,https://docs.tibco.com/products/tibco-liveview-desktop-2-1-3,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-liveview-desktop-2-1-3_documentation.zip,2016-04-29T20:00:35.000Z,,,,,,,,,TRUE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.1.2,https://docs.tibco.com/products/tibco-liveview-desktop-2-1-2,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-liveview-desktop-2-1-2_documentation.zip,2016-02-16T23:04:46.000Z,,,,,,,,,TRUE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.1.1,https://docs.tibco.com/products/tibco-liveview-desktop-2-1-1,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-liveview-desktop-2-1-1_documentation.zip,2016-01-22T21:51:49.000Z,,,,,,,,,TRUE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.1.0,https://docs.tibco.com/products/tibco-liveview-desktop-2-1-0,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-liveview-desktop-2-1-0_documentation.zip,2015-11-10T21:19:27.000Z,,,,,,,,,TRUE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.0.6,https://docs.tibco.com/products/tibco-liveview-desktop-2-0-6,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-liveview-desktop-2-0-6_documentation.zip,16-Jun,,,,,,,,,FALSE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.0.5,https://docs.tibco.com/products/tibco-liveview-desktop-2-0-5,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-liveview-desktop-2-0-5_documentation.zip,2015-12-10T21:47:06.000Z,,,,,,,,,TRUE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.0.4,https://docs.tibco.com/products/tibco-streambase-liveview-desktop-2-0-4,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-streambase-liveview-desktop-2-0-4_documentation.zip,15-Aug,,,,,,,,,FALSE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.0.3,https://docs.tibco.com/products/tibco-streambase-liveview-desktop-2-0-3,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-streambase-liveview-desktop-2-0-3_documentation.zip,15-Jun,,,,,,,,,FALSE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.0.2,https://docs.tibco.com/products/tibco-streambase-liveview-desktop-2-0-2,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-streambase-liveview-desktop-2-0-2_documentation.zip,15-Apr,,,,,,,,,FALSE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.0.1,https://docs.tibco.com/products/tibco-streambase-liveview-desktop-2-0-1,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-streambase-liveview-desktop-2-0-1_documentation.zip,15-Feb,,,,,,,,,FALSE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,2.0.0,https://docs.tibco.com/products/tibco-streambase-liveview-desktop-2-0-0,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-streambase-liveview-desktop-2-0-0_documentation.zip,15-Jan,,,,,,,,,FALSE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,1.6.4,https://docs.tibco.com/products/tibco-streambase-liveview-desktop-1-6-4,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-streambase-liveview-desktop-1-6-4_documentation.zip,15-Feb,,,,,,,,,FALSE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,1.6.0,https://docs.tibco.com/products/tibco-streambase-liveview-desktop-1-6-0,TRUE,https://docs.tibco.com/pub/sb-lvdt/tibco-streambase-liveview-desktop-1-6-0_documentation.zip,14-May,,,,,,,,,FALSE
,TIBCO LiveView™ Desktop,tibco-liveview-desktop,Data Science & Streaming,1.5.7,https://docs.tibco.com/products/tibco-streambase-liveview-desktop-1-5-7,TRUE,,,,,,,,,,,FALSE
