product_name,version,page_count,est_images,doc_names,last_modified,last_modified_year,current_or_legacy,l3_url
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Facebook,1.2.0,3,2,Important Information,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-facebook-1-2-0.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Facebook,1.3.0,4,3,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Facebook 1.3.0,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-facebook-1-3-0.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Facebook,1.4.0,48,38,Authentication and Authorization Example,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-facebook-1-4-0.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Facebook,6.4.0,1,0,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Facebook 6.4.0,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-facebook-6-4-0.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Facebook,6.5.0,58,46,Authentication and Authorization,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-facebook-6-5-0.xml
Spotfire® on Kubernetes,4.0.0,29,23,,2025-10-21,2025,Current,https://docs.tibco.com/ftp_portal/coveo/spotfire-on-kubernetes-4-0-0.xml
Spotfire® on Kubernetes,4.1.0,28,22,,2025-12-16,2025,Current,https://docs.tibco.com/ftp_portal/coveo/spotfire-on-kubernetes-4-1-0.xml
Spotfire® on Kubernetes,5.0.0,28,22,,2025-12-16,2025,Current,https://docs.tibco.com/ftp_portal/coveo/spotfire-on-kubernetes-5-0-0.xml
Spotfire® on Kubernetes,6.0.0,28,22,,2026-04-14,2026,Current,https://docs.tibco.com/ftp_portal/coveo/spotfire-on-kubernetes-6-0-0.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon Redshift,6.0.0,55,44,Installation Modes and Procedures,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-amazon-redshift-6-0-0.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon Redshift,6.1.0,56,44,Installation Modes and Procedures,2024-01-12,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-amazon-redshift-6-1-0.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Twitter,6.1.1,3,2,TIBCO Documentation and Support Services,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-twitter-6-1-1.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Twitter,6.1.2,108,86,Setting Up A Log Level,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-twitter-6-1-2.xml
TIBCO® Enterprise Administrator SDK,1.0.0,2,1,,2015-10-21,2015,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-enterprise-administrator-sdk-1-0-0.xml
TIBCO® Enterprise Administrator SDK,1.1.0,6,4,,2015-10-21,2015,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-enterprise-administrator-sdk-1-1-0.xml
TIBCO® Enterprise Administrator SDK,1.2.0,10,8,,2015-10-21,2015,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-enterprise-administrator-sdk-1-2-0.xml
TIBCO® Enterprise Administrator SDK,1.3.0,17,13,,2015-10-21,2015,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-enterprise-administrator-sdk-1-3-0.xml
TIBCO® Enterprise Administrator SDK,2.0.0,16,12,,2015-10-20,2015,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-enterprise-administrator-sdk-2-0-0.xml
TIBCO® Enterprise Administrator SDK,2.1.0,28,22,,2017-06-16,2017,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-enterprise-administrator-sdk-2-1-0.xml
TIBCO® Enterprise Administrator SDK,2.2.0,28,22,,2016-08-17,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-enterprise-administrator-sdk-2-2-0.xml
TIBCO Hawk® Microagent for TIBCO ActiveMatrix BusinessWorks™ 6,6.6.2,46,36,Installation,2022-05-03,2022,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-hawk-microagent-for-tibco-activematrix-businessworks-6-6-6-2.xml
TIBCO Hawk® Microagent for TIBCO ActiveMatrix BusinessWorks™ 6,6.8.0,54,43,Installation,2026-03-26,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-hawk-microagent-for-tibco-activematrix-businessworks-6-6-8-0.xml
TIBCO Adapter™ for Files (IBM i),4.7,46,36,,2016-10-19,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-adapter-for-files-ibm-i-4-7.xml
TIBCO Adapter™ for Files (IBM i),5.0.0,50,40,,2016-02-05,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-adapter-for-files-ibm-i-5-0-0.xml
TIBCO ActiveMatrix BusinessWorks™ SmartMapper,5.5.0,96,76,,2016-10-19,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-smartmapper-5-5-0.xml
ibi™ WebFOCUS® DSML Services - Container Edition,1.0.4,13,10,Building the Docker Images,2024-04-12,2024,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-webfocus-dsml-services-container-edition-1-0-4.xml
ibi™ WebFOCUS® DSML Services - Container Edition,1.0.5,15,12,Building the Docker Images,2024-11-19,2024,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-webfocus-dsml-services-container-edition-1-0-5.xml
ibi™ WebFOCUS® DSML Services - Container Edition,1.0.6,14,11,Building the Docker Images,2025-02-04,2025,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-webfocus-dsml-services-container-edition-1-0-6.xml
ibi™ WebFOCUS® DSML Services - Container Edition,9.3.5,17,13,Building and Loading WebFOCUS DSML Services - Container Edition images using Podman,2025-08-05,2025,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-webfocus-dsml-services-container-edition-9-3-5.xml
ibi™ WebFOCUS® DSML Services - Container Edition,9.3.6,17,13,Building and Loading WebFOCUS DSML Services - Container Edition images using Podman,2025-11-18,2025,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-webfocus-dsml-services-container-edition-9-3-6.xml
ibi™ WebFOCUS® DSML Services - Container Edition,9.3.7,19,15,Uninstalling ibi WebFOCUS DSML Services - Container Edition,2026-03-31,2026,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-webfocus-dsml-services-container-edition-9-3-7.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for ibi™ MDM,7.0.0,94,75,Activity Output Verification,2023-03-27,2023,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-ibi-mdm-7-0-0.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Cassandra,6.3.2,46,36,Installation Modes and Procedures,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-apache-cassandra-6-3-2.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Apache Cassandra,6.3.3,47,37,Installation Modes and Procedures,2025-05-22,2025,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-apache-cassandra-6-3-3.xml
TIBCO BusinessConnect™ RosettaNet Protocol,5.3.0,92,73,,2020-01-24,2020,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-businessconnect-rosettanet-protocol-5-3-0.xml
TIBCO Flogo® Connector for Apache Kafka,1.0.0,3,2,TIBCO Documentation and Support Services,2018-09-28,2018,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-flogo-connector-for-apache-kafka-1-0-0.xml
TIBCO Flogo® Connector for Apache Kafka,1.1.0,3,2,TIBCO Documentation and Support Services,2018-12-19,2018,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-flogo-connector-for-apache-kafka-1-1-0.xml
TIBCO Flogo® Connector for Apache Kafka,1.1.1,3,2,TIBCO Documentation and Support Services,2019-02-25,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-flogo-connector-for-apache-kafka-1-1-1.xml
TIBCO Flogo® Connector for Apache Kafka,1.3.1,27,21,[prefix] Changes Func,2023-12-11,2023,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-flogo-connector-for-apache-kafka-1-3-1.xml
TIBCO Flogo® Connector for Apache Kafka,1.3.2,27,21,[prefix] Changes Func,2024-05-27,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-flogo-connector-for-apache-kafka-1-3-2.xml
TIBCO Flogo® Connector for Apache Kafka,1.3.3,27,21,[prefix] Changes Func,2025-04-10,2025,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-flogo-connector-for-apache-kafka-1-3-3.xml
,1.1.1,89,71,,2016-08-16,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-collaborative-information-manager-add-on-for-global-data-synchronization-1-1-0.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Redis,6.0.0,44,35,Installation Modes and Procedures,2023-11-22,2023,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-redis-6-0-0.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Redis,6.1.0,45,36,Installation Modes and Procedures,2024-02-14,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-redis-6-1-0.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for OSIsoft PI System,6.4.0,1,0,TIBCO ActiveMatrix BusinessWorks™ Plug-in for OSIsoft PI System,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-osisoft-pi-system-6-4-0.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for OSIsoft PI System,6.5.0,87,69,AF AttributeValues,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-osisoft-pi-system-6-5-0.xml
TIBCO Collaborative Information Manager™ Add-on for Global Data Synchronization,1.2.0,84,67,,2016-08-16,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-collaborative-information-manager-add-on-for-global-data-synchronization-1-2-0.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Oracle Tuxedo,8.1.0,1,0,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Oracle Tuxedo 8.1.0,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-oracle-tuxedo-8-1-0.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Oracle Tuxedo,8.2.0,1,0,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Oracle Tuxedo 8.2.0,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-oracle-tuxedo-8-2-0.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Oracle Tuxedo,8.3.0,80,64,Installation Modes and Procedures,2023-02-23,2023,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-oracle-tuxedo-8-3-0.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Oracle E-Business Suite,1.3.0,78,62,,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-oracle-e-business-suite-1-3-0.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Oracle E-Business Suite,6.1.2,2,1,,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-oracle-e-business-suite-6-1-2.xml
TIBCO Flogo® Connector for Salesforce.com,1.0.0,3,2,TIBCO Documentation and Support Services,2024-09-02,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-flogo-connector-for-salesforce-com-1-0-0.xml
TIBCO Flogo® Connector for Salesforce.com,1.1.0,3,2,TIBCO Documentation and Support Services,2024-09-02,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-flogo-connector-for-salesforce-com-1-1-0.xml
TIBCO Flogo® Connector for Salesforce.com,1.1.1,3,2,TIBCO Documentation and Support Services,2024-09-02,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-flogo-connector-for-salesforce-com-1-1-1.xml
TIBCO Flogo® Connector for Salesforce.com,1.2.0,3,2,TIBCO Documentation and Support Services,2024-09-02,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-flogo-connector-for-salesforce-com-1-2-0.xml
TIBCO Flogo® Connector for Salesforce.com,1.3.0,3,2,TIBCO Documentation and Support Services,2024-09-02,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-flogo-connector-for-salesforce-com-1-3-0.xml
TIBCO Flogo® Connector for Salesforce.com,1.3.1,15,12,Installing the Connector,2024-09-02,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-flogo-connector-for-salesforce-com-1-3-1.xml
TIBCO Flogo® Connector for Salesforce.com,1.3.2,16,12,Installing the Connector,2024-09-02,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-flogo-connector-for-salesforce-com-1-3-2.xml
TIBCO Flogo® Connector for Salesforce.com,1.3.5,17,13,Installing The Connector,2024-09-02,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-flogo-connector-for-salesforce-com-1-3-5.xml
TIBCO Flogo® Connector for Salesforce.com,1.3.7,17,13,Installing The Connector,2025-04-08,2025,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-flogo-connector-for-salesforce-com-1-3-7.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Google BigQuery,6.0.0,3,2,Important Information,2023-07-18,2023,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-google-bigquery-6-0-0.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Google BigQuery,6.1.0,71,56,Installation Modes and Procedures,2023-07-18,2023,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-google-bigquery-6-1-0.xml
ibi™ Data Quality,5.2.1,38,30,Introducing ibi™ Data Quality,2023-10-04,2023,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-data-quality-5-2-1.xml
ibi™ Data Quality,5.2.2,36,28,Design and Architecture,2023-10-05,2023,Current,https://docs.tibco.com/ftp_portal/coveo/ibi-data-quality-5-2-2.xml
TIBCO Spotfire® Deployment Kit for Apple iOS,2.10.0,1,0,TIBCO Spotfire® Deployment Kit for Apple iOS,2018-06-26,2018,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-deployment-kit-for-apple-ios-2-10-0.xml
TIBCO Spotfire® Deployment Kit for Apple iOS,2.10.1,1,0,TIBCO Spotfire® Deployment Kit for Apple iOS,2018-10-03,2018,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-deployment-kit-for-apple-ios-2-10-1.xml
TIBCO Spotfire® Deployment Kit for Apple iOS,2.11.0,1,0,TIBCO Spotfire® Deployment Kit for Apple iOS,2019-03-25,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-deployment-kit-for-apple-ios-2-11-0.xml
TIBCO Spotfire® Deployment Kit for Apple iOS,2.11.2,1,0,TIBCO Spotfire® Deployment Kit for Apple iOS,2020-02-08,2020,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-deployment-kit-for-apple-ios-2-11-2.xml
TIBCO Spotfire® Deployment Kit for Apple iOS,2.11.3,1,0,TIBCO Spotfire® Deployment Kit for Apple iOS,2020-09-02,2020,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-deployment-kit-for-apple-ios-2-11-3.xml
TIBCO Spotfire® Deployment Kit for Apple iOS,2.13.0,63,50,Legal and Third-Party Notices,2022-03-15,2022,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-deployment-kit-for-apple-ios-2-13-0.xml
TIBCO Spotfire® Deployment Kit for Apple iOS,2.7.5,1,0,TIBCO Spotfire® Deployment Kit for Apple iPad,2016-10-15,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-deployment-kit-for-apple-ios-2-7-5.xml
TIBCO Spotfire® Deployment Kit for Apple iOS,2.8.0,1,0,TIBCO Spotfire® Deployment Kit for Apple iOS,2016-12-08,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-deployment-kit-for-apple-ios-2-8-0.xml
TIBCO Spotfire® Deployment Kit for Apple iOS,2.9.0,1,0,TIBCO Spotfire® Deployment Kit for Apple iOS,2017-06-16,2017,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-deployment-kit-for-apple-ios-2-9-0.xml
TIBCO Spotfire® Deployment Kit for Apple iOS,2.9.1,1,0,TIBCO Spotfire® Deployment Kit for Apple iOS,2017-08-19,2017,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-deployment-kit-for-apple-ios-2-9-1.xml
TIBCO Spotfire® Deployment Kit for Apple iOS,2.9.2,1,0,TIBCO Spotfire® Deployment Kit for Apple iOS,2018-03-13,2018,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-deployment-kit-for-apple-ios-2-9-2.xml
TIBCO Spotfire® Deployment Kit for Apple iOS,2.9.3,1,0,TIBCO Spotfire® Deployment Kit for Apple iOS,2018-04-12,2018,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-deployment-kit-for-apple-ios-2-9-3.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Google Cloud Storage,6.0.0,69,55,Changes In Functionality,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-google-cloud-storage-6-0-0.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for LDAP,7.2.0,3,2,TIBCO ActiveMatrix BusinessWorks™ Plug-in for LDAP,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-ldap-7-2-0.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for LDAP,7.3.0,65,52,Installation Modes and Procedures,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-ldap-7-3-0.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for SAP HANA Database,6.0.0,3,2,TIBCO Documentation and Support Services,2020-02-24,2020,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-sap-hana-database-6-0-0.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for SAP HANA Database,6.1.0,65,52,Installation Modes and Procedures,2024-05-21,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-sap-hana-database-6-1-0.xml
TIBCO DataSynapse™ High-Performance Computing Cloud Adapter,1.2.0,6,4,General Configuration Properties,2019-09-12,2019,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-datasynapse-high-performance-computing-cloud-adapter-1-2-0.xml
TIBCO DataSynapse™ High-Performance Computing Cloud Adapter,1.3.0,6,4,Important Information,2020-08-05,2020,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-datasynapse-high-performance-computing-cloud-adapter-1-3-0.xml
TIBCO DataSynapse™ High-Performance Computing Cloud Adapter,1.4.0,6,4,Legal and Third-Party Notices,2020-12-04,2020,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-datasynapse-high-performance-computing-cloud-adapter-1-4-0.xml
TIBCO DataSynapse™ High-Performance Computing Cloud Adapter,1.5.0,15,12,Installing the Adapter,2021-11-19,2021,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-datasynapse-high-performance-computing-cloud-adapter-1-5-0.xml
TIBCO DataSynapse™ High-Performance Computing Cloud Adapter,2.0.0,15,12,Installing the Adapter,2023-06-08,2023,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-datasynapse-high-performance-computing-cloud-adapter-2-0-0.xml
TIBCO DataSynapse™ High-Performance Computing Cloud Adapter,2.1.0,18,14,Installing the Adapter,2024-07-25,2024,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-datasynapse-high-performance-computing-cloud-adapter-2-1-0.xml
Apache Kafka®,2.4.0,4,3,About this Product,2025-03-27,2025,Current,https://docs.tibco.com/ftp_portal/coveo/apache-kafka-2-4-0.xml
Apache Kafka®,2.4.1,1,0,Apache Kafka®,2025-03-27,2025,Current,https://docs.tibco.com/ftp_portal/coveo/apache-kafka-2-4-1.xml
Apache Kafka®,2.5.0,1,0,Apache Kafka®,2025-03-27,2025,Current,https://docs.tibco.com/ftp_portal/coveo/apache-kafka-2-5-0.xml
Apache Kafka®,2.5.1,1,0,Apache Kafka®,2025-03-27,2025,Current,https://docs.tibco.com/ftp_portal/coveo/apache-kafka-2-5-1.xml
Apache Kafka®,2.6.0,1,0,Apache Kafka®,2025-03-27,2025,Current,https://docs.tibco.com/ftp_portal/coveo/apache-kafka-2-6-0.xml
Apache Kafka®,2.6.1,1,0,Apache Kafka®,2025-03-27,2025,Current,https://docs.tibco.com/ftp_portal/coveo/apache-kafka-2-6-1.xml
Apache Kafka®,2.6.2,1,0,Apache Kafka®,2025-03-27,2025,Current,https://docs.tibco.com/ftp_portal/coveo/apache-kafka-2-6-2.xml
Apache Kafka®,2.7.0,1,0,Apache Kafka®,2025-03-27,2025,Current,https://docs.tibco.com/ftp_portal/coveo/apache-kafka-2-7-0.xml
Apache Kafka®,2.7.0-1,1,0,Apache Kafka®,2025-03-27,2025,Current,https://docs.tibco.com/ftp_portal/coveo/apache-kafka-2-7-0-1.xml
Apache Kafka®,2.7.1-1,1,0,Apache Kafka®,2025-03-27,2025,Current,https://docs.tibco.com/ftp_portal/coveo/apache-kafka-2-7-1-1.xml
Apache Kafka®,2.7.2-1,17,13,,2025-03-27,2025,Current,https://docs.tibco.com/ftp_portal/coveo/apache-kafka-2-7-2-1.xml
Apache Kafka®,2.8.0-1,1,0,Apache Kafka®,2025-03-27,2025,Current,https://docs.tibco.com/ftp_portal/coveo/apache-kafka-2-8-0-1.xml
Apache Kafka®,2.8.1-1,17,13,,2025-03-27,2025,Current,https://docs.tibco.com/ftp_portal/coveo/apache-kafka-2-8-1-1.xml
Apache Kafka®,3.0.0,17,13,,2025-03-27,2025,Current,https://docs.tibco.com/ftp_portal/coveo/apache-kafka-3-0-0.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon SQS and SNS,6.5.0,1,0,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon SQS and SNS 6.5.0,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-5-0.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon SQS and SNS,6.5.1,1,0,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon SQS and SNS 6.5.0,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-5-1.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon SQS and SNS,6.5.2,1,0,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon SQS and SNS 6.5.2,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-5-2.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Amazon SQS and SNS,6.6.0,61,48,Installation Modes and Procedures,2023-08-17,2023,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-amazon-sqs-and-sns-6-6-0.xml
TIBCO Foresight® Operational Monitor,5.4.0,21,16,Configuration and Systems Information,2023-02-14,2023,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-foresight-operational-monitor-5-4-0.xml
TIBCO Foresight® Operational Monitor,5.5.0,21,16,Configuration and Systems Information,2023-07-10,2023,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-foresight-operational-monitor-5-5-0.xml
TIBCO Foresight® Operational Monitor,6.0.0,21,16,Configuration and Systems Information,2025-09-09,2025,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-foresight-operational-monitor-6-0-0.xml
Spotfire® Deployment Kit for Apple iOS,2.14.0,63,50,"Legal and Third-Party
               	 Notices",2023-11-14,2023,Current,https://docs.tibco.com/ftp_portal/coveo/spotfire-deployment-kit-for-apple-ios-2-14-0.xml
TIBCO Spotfire Service for Python,1.12.1,63,50,Documentation and support services,2022-09-21,2022,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-spotfire-service-for-python-1-12-1.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for SMPP,6.0.2,4,3,TIBCO Documentation and Support Services,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-smpp-6-0-2.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for SMPP,6.0.3,59,47,Installation Modes and Procedures,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-smpp-6-0-3.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Large XML,6.1.2,4,3,,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-large-xml-6-1-2.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Large XML,6.1.3,1,0,TIBCO ActiveMatrix BusinessWorks™ Plug-in for Large XML,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-large-xml-6-1-3.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for Large XML,6.1.4,56,44,Installation Modes and Procedures,2026-03-09,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-large-xml-6-1-4.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for JD Edwards EnterpriseOne,7.0.1,3,2,installation and user's guide,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-jd-edwards-enterpriseone-7-0-1.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for JD Edwards EnterpriseOne,7.1.0,57,45,Installation,2026-03-13,2026,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-jd-edwards-enterpriseone-7-1-0.xml
TIBCO ActiveMatrix BusinessWorks™ Plug-in for SAP Business Technology Platform,6.0.0,59,47,Setting up TIBCO BusinessWorks™ Container Edition Plug-in Runtime,2023-09-20,2023,Current,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-sap-business-technology-platform-6-0-0.xml
TIBCO ActiveMatrix BusinessWorks™  Plug-in for Mobile Integration,1.0.0,57,45,,2016-10-20,2016,Legacy,https://docs.tibco.com/ftp_portal/coveo/tibco-activematrix-businessworks-plug-in-for-mobile-integration-1-0-0.xml
