file_path,table_index,row_count,col_count,categories,high_risk,near_heading,other_block_tags,content_preview
pub/bwplugincassandra/6.3.3/doc/html/installation/plugin-installation-update-sites.htm,1,4,3,SIMPLE,,Installing by Using an Update Site,,Installation method Description Reference Public update site You can install the plug-in from within TIBCO Business Stud
pub/bwplugincassandra/6.3.3/doc/html/installation/plugin-installing-local-update-site.htm,1,3,2,SIMPLE,,Installing the Plug-in by Using a Local Update Site or Directory,,Platform Step Microsoft Windows Click Start > All Programs > TIBCO > TIBCO_HOME > TIBCO Business Studio <studio_version>
pub/bwplugincassandra/6.3.3/doc/html/installation/plugin-installing-plugins-manager.htm,1,3,2,SIMPLE,,Installing the Plug-in by Using BusinessWorks Plug-ins Manager,,Platform Step Microsoft Windows Click Start > All Programs > TIBCO > TIBCO_HOME > TIBCO Business Studio <studio_version>
pub/bwplugincassandra/6.3.3/doc/html/installation/plugin-installing-public-update-site.htm,1,3,2,SIMPLE,,Installing the Plug-in by Using the Public Update Site,,Platform Step Microsoft Windows Click Start > All Programs > TIBCO > TIBCO_HOME > TIBCO Business Studio <studio_version>
pub/bwplugincassandra/6.3.3/doc/html/installation/plugin-installing-silent-mode.htm,1,1,3,FAKE_LIST,,,,
pub/bwplugincassandra/6.3.3/doc/html/installation/plugin-installing-silent-mode.htm,2,1,3,FAKE_LIST,,,,
pub/bwplugincassandra/6.3.3/doc/html/installation/plugin-uninstallation-update-sites.htm,1,3,3,SIMPLE,,Uninstalling by Using an Update Site,,Uninstallation method Description Reference Uninstall using the public update site You can uninstall the plug-in from wi
pub/bwplugincassandra/6.3.3/doc/html/installation/plugin-uninstalling-gui-mode.htm,1,3,2,SIMPLE,,Uninstalling in GUI Mode,,Option Description Custom Uninstall You can select the products to be removed. Typical Uninstall You cannot select the p
pub/bwplugincassandra/6.3.3/doc/html/installation/plugin-uninstalling-plugins-manager.htm,1,3,2,SIMPLE,,Uninstalling the Plug-in by Using BusinessWorks Plug-ins Manager,,Platform Step Microsoft Windows Click Start > All Programs > TIBCO > TIBCO_HOME > TIBCO Business Studio <studio_version>
pub/bwplugincassandra/6.3.3/doc/html/installation/plugin-uninstalling-silent-mode.htm,1,5,2,CODE_IN_CELL,,Uninstalling in Silent Mode,,Command-Line Options Description uninstallTIBCOHome The path to the TIBCO_HOME where you want to run the uninstaller. Th
pub/bwplugincassandra/6.3.3/doc/html/installation/plugin-uninstalling-update-site.htm,1,3,2,SIMPLE,,Uninstalling the Plug-in by Using the Public Update Site or Local Update Site,,Platform Step Microsoft Windows Click Start > All Programs > TIBCO > TIBCO_HOME > TIBCO Business Studio <studio_version>
pub/bwplugincassandra/6.3.3/doc/html/users-guide/business-studio-overview.htm,1,7,2,CODE_IN_CELL|IMAGE_IN_CELL|LIST_IN_CELL,,Overview of TIBCO Business Studio for BusinessWorks,,"UI Element Description Menu Contains menu items such as File, Edit, Navigate, Search, Project, Run, Window, and Help. To"
pub/bwplugincassandra/6.3.3/doc/html/users-guide/cassandra-connection-shared-resource.htm,1,4,3,SIMPLE,,General,,Field Module Property? Description Package No The name of the package where the shared resource is added. Name No The na
pub/bwplugincassandra/6.3.3/doc/html/users-guide/cassandra-connection-shared-resource.htm,2,4,3,CODE_IN_CELL|MULTI_PARAGRAPH|NOTE_OR_ADMONITION,HIGH_RISK — confirmed silent content loss,Cluster Configuration,,Field Module Property? Description KeySpace Yes The name of the keyspace to be used for the created session. Node Yes Th
pub/bwplugincassandra/6.3.3/doc/html/users-guide/cassandra-connection-shared-resource.htm,3,7,3,CODE_IN_CELL,,Advanced Configuration,,Field Module Property? Description Connect Timeout(ms) Yes Specifies how long in milliseconds the connection remains act
pub/bwplugincassandra/6.3.3/doc/html/users-guide/cassandra-connection-shared-resource.htm,4,5,3,SIMPLE,,Security Configuration,,"Field Module Property? Description Login Credential No If this checkbox is selected, enter the Username and Password to "
pub/bwplugincassandra/6.3.3/doc/html/users-guide/cassandra-connection-shared-resource.htm,5,3,3,SIMPLE,,Confidentiality,,Field Module Property? Description SSL Client Configuration No This flag enables or disables transport layer security fo
pub/bwplugincassandra/6.3.3/doc/html/users-guide/cassandrasample-process.htm,1,6,2,SIMPLE,,CassandraSample Process,,Activity Description PreQuery Query activity. Retrieves the details of users table by firing the SELECT command. The col
pub/bwplugincassandra/6.3.3/doc/html/users-guide/error-codes.htm,1,35,5,SIMPLE,,Error Codes,,Error Code and Error Message Role Category Description Resolution TIBCO-BW-PALETTE-CASSANDRA-500001 errorRole BW-Plug-in
pub/bwplugincassandra/6.3.3/doc/html/users-guide/getcassandraconnection-activity.htm,1,3,3,SIMPLE,,General,,Field Literal Value/Process Property/Module Property? Description Name None The name to be displayed as the label for th
pub/bwplugincassandra/6.3.3/doc/html/users-guide/getcassandraconnection-activity.htm,2,2,3,SIMPLE,,Output,,Output Item Data Type Description CassandraConnectionAccessor Object Cassandra connection instance. You can get the conn
pub/bwplugincassandra/6.3.3/doc/html/users-guide/getcassandraconnection-activity.htm,3,5,3,SIMPLE,,Fault,,Error Schema Element Datatype Description CassandraPluginException Any exception generated by the activity after executi
pub/bwplugincassandra/6.3.3/doc/html/users-guide/managing-logs.htm,1,6,2,SIMPLE,,Log Levels,,Log Level Description Debug Indicates a developer-defined tracing message. Info Indicates normal plug-in operations. No 
pub/bwplugincassandra/6.3.3/doc/html/users-guide/query-activity.htm,1,9,3,CODE_IN_CELL|LIST_IN_CELL|MULTI_PARAGRAPH|NOTE_OR_ADMONITION,HIGH_RISK — confirmed silent content loss,General,,Field Literal Value/Process Property/Module Property? Description Name None The name to be displayed as the label for th
pub/bwplugincassandra/6.3.3/doc/html/users-guide/query-activity.htm,2,3,3,SIMPLE,,Advanced,,Field Literal Value/Process Property/Module Property? Description Read Consistency All Refers to how up-to-date and sync
pub/bwplugincassandra/6.3.3/doc/html/users-guide/query-activity.htm,3,5,4,CODE_IN_CELL|MULTI_PARAGRAPH|NOTE_OR_ADMONITION,HIGH_RISK — confirmed silent content loss,Input,,Input Item Data Type Mandatory? Description Statement String No Input the CQL statement to perform in the KeySpace. Note
pub/bwplugincassandra/6.3.3/doc/html/users-guide/query-activity.htm,4,7,3,MULTI_PARAGRAPH|NOTE_OR_ADMONITION,HIGH_RISK — confirmed silent content loss,Output,,Output Item Data Type Description ResultSetInfo The information for Query activity executed. QueriedHost String Return t
pub/bwplugincassandra/6.3.3/doc/html/users-guide/query-activity.htm,5,5,3,SIMPLE,,Fault,,Error Schema Element Data Type Description CassandraPluginException Any exception generated by the activity after execut
pub/bwplugincassandra/6.3.3/doc/html/users-guide/update-activity.htm,1,7,3,CODE_IN_CELL|LIST_IN_CELL|MULTI_PARAGRAPH|NOTE_OR_ADMONITION,HIGH_RISK — confirmed silent content loss,General,,Field Literal Value/Process Property/Module Property? Description Name None The name to be displayed as the label for th
pub/bwplugincassandra/6.3.3/doc/html/users-guide/update-activity.htm,2,5,3,SIMPLE,,Advanced,,Field Literal Value/Process Property/Module Property? Description Write Consistency All Refers to how up-to-date and syn
pub/bwplugincassandra/6.3.3/doc/html/users-guide/update-activity.htm,3,3,4,NOTE_OR_ADMONITION,HIGH_RISK — confirmed silent content loss,Input,,Input Item Data Type Mandatory? Description Statement String No Input the CQL statement to perform in the KeySpace. Note
pub/bwplugincassandra/6.3.3/doc/html/users-guide/update-activity.htm,4,5,3,MULTI_PARAGRAPH|NOTE_OR_ADMONITION,HIGH_RISK — confirmed silent content loss,Output,,Output Item Data Type Description ExecutionInfo The information for Update activity executed. QueriedHost String Return 
pub/bwplugincassandra/6.3.3/doc/html/users-guide/update-activity.htm,5,5,3,SIMPLE,,Fault,,Error Schema Element Data Type Description CassandraPluginException Any exception generated by the activity after execut
pub/bwpluginas2/6.0.0/doc/html/installation/installation-modes.htm,1,4,3,SIMPLE,,Installation Modes and Procedures,,"Installation Mode Description Reference GUI In GUI mode, the installer contains panels where you can select a product, p"
pub/bwpluginas2/6.0.0/doc/html/installation/installation-troubleshooting.htm,1,4,2,SIMPLE,,Troubleshooting Installation,,Platform Location Microsoft Windows C:\Users\ username \.TIBCO\ install_timestamp Linux user_home_dir /.TIBCO/ install_t
pub/bwpluginas2/6.0.0/doc/html/installation/plugin-adding-to-bwce.htm,1,2,2,LIST_IN_CELL,,Adding the Plug-in to TIBCO BusinessWorks Container Edition,,Platform Reference Docker or Docker-based platforms Application development for Docker section: Creating the TIBCO Busin
pub/bwpluginas2/6.0.0/doc/html/installation/plugin-installation-components.htm,1,3,2,MULTI_PARAGRAPH|NOTE_OR_ADMONITION,HIGH_RISK — confirmed silent content loss,Installation Components and Profiles,,Component Description TIBCO ActiveMatrix BusinessWorks™ Plug-in for Applicability Statement 2 (AS2 Protocol) Design This
pub/bwpluginas2/6.0.0/doc/html/installation/plugin-installation-environment.htm,1,4,2,SIMPLE,,Installation Environment,,Property Description Directory Identifies the directory where the product is installed. TIBCO_HOME The top-level install
pub/bwpluginas2/6.0.0/doc/html/installation/plugin-installation-requirements.htm,1,4,2,SIMPLE,,Installation Account and Permission Requirements,,Platform Account Privileges Microsoft Windows Only users with administrator privileges can install the plug-in. If you d
pub/bwpluginas2/6.0.0/doc/html/installation/plugin-installation-requirements.htm,2,3,2,MULTI_PARAGRAPH,,Software Requirements,,Software Description TIBCO ActiveMatrix BusinessWorks™ Required. ActiveMatrix BusinessWorks supports your integration pr
pub/bwpluginas2/6.0.0/doc/html/installation/plugin-installation-update-sites.htm,1,4,3,SIMPLE,,Installing by Using an Update Site,,Installation method Description Reference Public update site You can install the plug-in from within TIBCO Business Stud
pub/bwpluginas2/6.0.0/doc/html/installation/plugin-installing-local-update-site.htm,1,3,2,SIMPLE,,Installing the Plug-in by Using a Local Update Site or Directory,,Platform Step Microsoft Windows Click Start > All Programs > TIBCO > TIBCO_HOME > TIBCO Business Studio <studio_version>
pub/bwpluginas2/6.0.0/doc/html/installation/plugin-installing-plugins-manager.htm,1,3,2,SIMPLE,,Installing the Plug-in by Using BusinessWorks Plug-ins Manager,,Platform Step Microsoft Windows Click Start > All Programs > TIBCO > TIBCO_HOME > TIBCO Business Studio <studio_version>
pub/bwpluginas2/6.0.0/doc/html/installation/plugin-installing-public-update-site.htm,1,3,2,SIMPLE,,Installing the Plug-in by Using the Public Update Site,,Platform Step Microsoft Windows Click Start > All Programs > TIBCO > TIBCO_HOME > TIBCO Business Studio <studio_version>
pub/bwpluginas2/6.0.0/doc/html/installation/plugin-installing-silent-mode.htm,1,1,3,FAKE_LIST,,,,
pub/bwpluginas2/6.0.0/doc/html/installation/plugin-installing-silent-mode.htm,2,1,3,FAKE_LIST,,,,
pub/bwpluginas2/6.0.0/doc/html/installation/plugin-uninstallation-update-sites.htm,1,3,3,SIMPLE,,Uninstalling by Using an Update Site,,Uninstallation method Description Reference Uninstall using the public update site You can uninstall the plug-in from wi
pub/bwpluginas2/6.0.0/doc/html/installation/plugin-uninstalling-gui-mode.htm,1,3,2,SIMPLE,,Uninstalling in GUI Mode,,Option Description Custom Uninstall You can select the products to be removed. Typical Uninstall You cannot select the p
pub/bwpluginas2/6.0.0/doc/html/installation/plugin-uninstalling-plugins-manager.htm,1,3,2,SIMPLE,,Uninstalling the Plug-in by Using BusinessWorks Plug-ins Manager,,Platform Step Microsoft Windows Click Start > All Programs > TIBCO > TIBCO_HOME > TIBCO Business Studio <studio_version>
pub/bwpluginas2/6.0.0/doc/html/installation/plugin-uninstalling-silent-mode.htm,1,5,2,CODE_IN_CELL,,Uninstalling in Silent Mode,,Command-Line Options Description uninstallTIBCOHome The path to TIBCO_HOME where you want to run the uninstaller. This v
pub/bwpluginas2/6.0.0/doc/html/installation/plugin-uninstalling-update-site.htm,1,3,2,SIMPLE,,Uninstalling the Plug-in by Using the Public Update Site or Local Update Site,,Platform Step Microsoft Windows Click Start > All Programs > TIBCO > TIBCO_HOME > TIBCO Business Studio <studio_version>
pub/bwpluginas2/6.0.0/doc/html/users-guide/business-studio-overview.htm,1,7,2,CODE_IN_CELL|IMAGE_IN_CELL|LIST_IN_CELL,,Overview of TIBCO Business Studio for BusinessWorks,,"UI Element Description Menu Contains menu items such as File, Edit, Navigate, Search, Project, Run, Window, and Help. To"
pub/bwpluginas2/6.0.0/doc/html/users-guide/configurations-for-project.htm,1,5,2,CODE_IN_CELL|LIST_IN_CELL|MULTI_PARAGRAPH,,Configurations for XX,,"Activity Description Put Stores a batch of tuples into the space. If an error occurs during the Put operation, the group"
pub/bwpluginas2/6.0.0/doc/html/users-guide/connection-resource.htm,1,4,3,SIMPLE,,General,,Property Module Property? Yes/No Description Package No The name of the package in which you want to create a shared res
pub/bwpluginas2/6.0.0/doc/html/users-guide/connection-resource.htm,2,10,3,MULTI_PARAGRAPH|NOTE_OR_ADMONITION,HIGH_RISK — confirmed silent content loss,Keystore Details,,Property Module Property? Yes/No Description Keystore Type None The type of the keystore. Select JKS: Java keystore as t
pub/bwpluginas2/6.0.0/doc/html/users-guide/connection-resource.htm,3,6,3,SIMPLE,,Signing and Encryption Keystore Configuration,,Property Module Property? Yes/No Description Signing Keystore Type Yes The type of the keystore. Select JKS: Java keysto
pub/bwpluginas2/6.0.0/doc/html/users-guide/connection-resource.htm,4,6,3,SIMPLE,,Signing and Encryption Keystore Configuration,,Property Module Property? Yes/No Description Encryption Keystore Type Yes The type of the keystore. Select JKS: Java key
pub/bwpluginas2/6.0.0/doc/html/users-guide/connection-resource.htm,5,5,3,SIMPLE,,Signing and Encryption Aliases,,Property Module Property? Yes/No Description Signing Key Alias Name Yes The type of the keystore. Select JKS: Java keyst
pub/bwpluginas2/6.0.0/doc/html/users-guide/error-codes.htm,1,4,5,SIMPLE,,Error Codes,,"Error code and error message Role Category Description Solution ""TIBCO-BW-PALETTE-AS2-500001 This is an error message an"
pub/bwpluginas2/6.0.0/doc/html/users-guide/log-levels.htm,1,6,2,SIMPLE,,Log Levels,,Property Description Trace Includes all information regarding the running process. Debug Indicates a developer-defined t
pub/bwpluginas2/6.0.0/doc/html/users-guide/palette-activity-as2-encoder.htm,1,3,3,SIMPLE,,General,,Property Module Property? Yes/No Description Name No The name to be displayed as the label for the shared resource in th
pub/bwpluginas2/6.0.0/doc/html/users-guide/palette-activity-as2-encoder.htm,2,2,3,SIMPLE,,Input,,Input Item Data Type Description inputPayload string The message body of the request from the upstream or input data for
pub/bwpluginas2/6.0.0/doc/html/users-guide/palette-activity-as2-encoder.htm,3,2,3,SIMPLE,,Output,,Output Item Data Type Description encryptedMessage binary The message that is encoded in binary format.
pub/bwpluginas2/6.0.0/doc/html/users-guide/palette-activity-as2-encoder.htm,4,3,3,SIMPLE,,Fault,,Error Schema Element Data Type Description msg string The error message returned by the plug-in. msgCode string The erro
pub/bwpluginas2/6.0.0/doc/html/users-guide/palette-activity-as2-encoder.htm,5,2,2,SIMPLE,,Fault,,Fault Generated When AS2PluginException Any exception occurs during the activity execution.
pub/bwpluginas2/6.0.0/doc/html/users-guide/palette-activity2.htm,1,3,3,SIMPLE,,General,,Property Module Property? Yes/No Description Name No The name to be displayed as the label for the shared resource in th
pub/bwpluginas2/6.0.0/doc/html/users-guide/palette-activity2.htm,2,2,3,SIMPLE,,Input,,Input Item Data Type Description encryptedMessage binary The message that is encoded in binary format.
pub/bwpluginas2/6.0.0/doc/html/users-guide/palette-activity2.htm,3,2,3,SIMPLE,,Output,,Output Item Data Type Description decryptedMessage string The message that is decoded in string format.
pub/bwpluginas2/6.0.0/doc/html/users-guide/palette-activity2.htm,4,3,3,SIMPLE,,Fault,,Error Schema Element Data Type Description msg string The error message returned by the plug-in. msgCode string The erro
pub/bwpluginas2/6.0.0/doc/html/users-guide/palette-activity2.htm,5,2,2,SIMPLE,,Fault,,Fault Generated When AS2PluginException Any exception occurs during the activity execution.
pub/bwpluginacs/6.0.0/doc/html/installation/installation-modes.htm,1,4,3,SIMPLE,,Installation Modes and Procedures,,"Installation Mode Description Reference GUI In GUI mode, the installer contains panels where you can select a product, p"
pub/bwpluginacs/6.0.0/doc/html/installation/installation-troubleshooting.htm,1,4,2,SIMPLE,,Troubleshooting Installation,,Platform Location Microsoft Windows C:\Users\ username \.TIBCO\ install_timestamp Linux user_home_dir /.TIBCO/ install_t
pub/bwpluginacs/6.0.0/doc/html/installation/plugin-adding-to-bwce.htm,1,2,2,LIST_IN_CELL,,Adding the Plug-in to TIBCO BusinessWorks™ Container Edition,,Platform Reference Docker or Docker-based platforms Application Development for Docker section: Creating the TIBCO Busin
pub/bwpluginacs/6.0.0/doc/html/installation/plugin-installation-components.htm,1,3,2,MULTI_PARAGRAPH|NOTE_OR_ADMONITION,HIGH_RISK — confirmed silent content loss,Installation Components and Profiles,,Component Description TIBCO ActiveMatrix BusinessWorks™ Plug-in for Azure Cloud Services (Azure Data Lake Storage Gen2) 
pub/bwpluginacs/6.0.0/doc/html/installation/plugin-installation-environment.htm,1,4,2,SIMPLE,,Installation Environment,,Property Description Directory Identifies the directory where the product is installed. TIBCO_HOME It is the top-level i
pub/bwpluginacs/6.0.0/doc/html/installation/plugin-installation-requirements.htm,1,4,2,SIMPLE,,Installation Account and Permission Requirements,,Platform Account Privileges Microsoft Windows Only users with administrator privileges can install the plug-in. If you d
pub/bwpluginacs/6.0.0/doc/html/installation/plugin-installation-requirements.htm,2,3,2,MULTI_PARAGRAPH,,Software Requirements,,Software Description TIBCO ActiveMatrix BusinessWorks™ Required. ActiveMatrix BusinessWorks supports your integration pr
pub/bwpluginacs/6.0.0/doc/html/installation/plugin-installation-update-sites.htm,1,4,3,SIMPLE,,Installing by Using an Update Site,,Installation method Description Reference Public update site You can install the plug-in from within TIBCO Business Stud
pub/bwpluginacs/6.0.0/doc/html/installation/plugin-installing-local-update-site.htm,1,3,2,SIMPLE,,Installing the Plug-in by Using a Local Update Site or Directory,,Platform Step Microsoft Windows Click Start > All Programs > TIBCO > TIBCO_HOME > TIBCO Business Studio <version> > Stud
pub/bwpluginacs/6.0.0/doc/html/installation/plugin-installing-plugins-manager.htm,1,3,2,SIMPLE,,Installing the Plug-in by Using BusinessWorks Plug-ins Manager,,Platform Step Microsoft Windows Click Start > All Programs > TIBCO > TIBCO_HOME > TIBCO Business Studio <version> > Stud
pub/bwpluginacs/6.0.0/doc/html/installation/plugin-installing-public-update-site.htm,1,3,2,SIMPLE,,Installing the Plug-in by Using the Public Update Site,,Platform Step Microsoft Windows Click Start > All Programs > TIBCO > TIBCO_HOME > TIBCO Business Studio <version> > Stud
pub/bwpluginacs/6.0.0/doc/html/installation/plugin-installing-silent-mode.htm,1,1,3,FAKE_LIST,,,,
pub/bwpluginacs/6.0.0/doc/html/installation/plugin-installing-silent-mode.htm,2,1,3,FAKE_LIST,,,,
pub/bwpluginacs/6.0.0/doc/html/installation/plugin-uninstallation-update-sites.htm,1,3,3,SIMPLE,,Uninstalling by Using an Update Site,,Uninstallation method Description Reference Uninstall using the public update site You can uninstall the plug-in from wi
pub/bwpluginacs/6.0.0/doc/html/installation/plugin-uninstalling-gui-mode.htm,1,3,2,SIMPLE,,Uninstalling in GUI Mode,,Option Description Custom Uninstall You can select the products to be removed. Typical Uninstall You cannot select the p
pub/bwpluginacs/6.0.0/doc/html/installation/plugin-uninstalling-plugins-manager.htm,1,3,2,SIMPLE,,Uninstalling the Plug-in by Using BusinessWorks Plug-ins Manager,,Platform Step Microsoft Windows Click Start > All Programs > TIBCO > TIBCO_HOME > TIBCO Business Studio <version> > Stud
pub/bwpluginacs/6.0.0/doc/html/installation/plugin-uninstalling-silent-mode.htm,1,5,2,CODE_IN_CELL,,Uninstalling in Silent Mode,,Command-Line Options Description uninstallTIBCOHome The path to TIBCO_HOME where you want to run the uninstaller. This v
pub/bwpluginacs/6.0.0/doc/html/installation/plugin-uninstalling-update-site.htm,1,3,2,SIMPLE,,Uninstalling the Plug-in by Using the Public Update Site or Local Update Site,,Platform Step Microsoft Windows Click Start > All Programs > TIBCO > TIBCO_HOME > TIBCO Business Studio <version> > Stud
pub/bwpluginacs/6.0.0/doc/html/users-guide/business-studio-overview.htm,1,7,2,CODE_IN_CELL|IMAGE_IN_CELL|LIST_IN_CELL,,Overview of TIBCO Business Studio for BusinessWorks,,"UI Element Description Menu Contains menu items such as File, Edit, Navigate, Search, Project, Run, Window, and Help. To"
pub/bwpluginacs/6.0.0/doc/html/users-guide/connection-resource.htm,1,4,3,SIMPLE,,General,,Property Module Property? Description Package No The name of the package where the shared resource is added. Name No The
pub/bwpluginacs/6.0.0/doc/html/users-guide/connection-resource.htm,2,10,3,CODE_IN_CELL|MULTI_PARAGRAPH|NOTE_OR_ADMONITION,HIGH_RISK — confirmed silent content loss,Azure Connection Resource Configuration,,"Property Module Property? Description Authentication Type No Select authentication mechanism. In this version, the OAuth"
pub/bwpluginacs/6.0.0/doc/html/users-guide/create-palette-activity.htm,1,5,3,CODE_IN_CELL|LIST_IN_CELL|MULTI_PARAGRAPH|NOTE_OR_ADMONITION,HIGH_RISK — confirmed silent content loss,General,,Property Module Property? Description Name No Specify the name to be displayed as the label for the activity in the proc
pub/bwpluginacs/6.0.0/doc/html/users-guide/create-palette-activity.htm,2,2,3,SIMPLE,,Input,,Create FileSystem Input Item Data Type Description fileSystemName String Specify the name of the file system.
pub/bwpluginacs/6.0.0/doc/html/users-guide/create-palette-activity.htm,3,4,3,CODE_IN_CELL,,Input,,Create Directory Input Item Data Type Description fileSystemName String Specify the name of the file system. directoryPa
pub/bwpluginacs/6.0.0/doc/html/users-guide/create-palette-activity.htm,4,14,3,CODE_IN_CELL|LIST_IN_CELL|MULTI_PARAGRAPH|NOTE_OR_ADMONITION,HIGH_RISK — confirmed silent content loss,Input,,Upload File Input Item Data Type Description fileSystemName String Specify the name of the file system. directoryPath St
pub/bwpluginacs/6.0.0/doc/html/users-guide/create-palette-activity.htm,5,4,3,MULTI_PARAGRAPH|NOTE_OR_ADMONITION,HIGH_RISK — confirmed silent content loss,Input,,Acquire Lease Input Item Data Type Description fileSystemName String Specify the file system to which the lease must be 
pub/bwpluginacs/6.0.0/doc/html/users-guide/create-palette-activity.htm,6,2,3,SIMPLE,,Output,,Create FileSystem Output Item Data Type Description fileSystemName String Displays the name of the file system.
pub/bwpluginacs/6.0.0/doc/html/users-guide/create-palette-activity.htm,7,3,3,SIMPLE,,Output,,Create Directory Output Item Data Type Description fileSystemName String Displays the name of the file system. directory
pub/bwpluginacs/6.0.0/doc/html/users-guide/create-palette-activity.htm,8,3,3,SIMPLE,,Output,,Upload File Output Item Data Type Description fileSystemName String Displays the name of the file system. filePath Strin
pub/bwpluginacs/6.0.0/doc/html/users-guide/create-palette-activity.htm,9,4,3,SIMPLE,,Output,,Acquire Lease Output Item Data Type Description fileSystemName String Displays the name of the file system on which the 
pub/bwpluginacs/6.0.0/doc/html/users-guide/create-palette-activity.htm,10,10,3,MERGED_CELLS,,Fault,,Error Schema Element Data Type Description AzureDLS2PluginException msg String The error message returned during an Azur
pub/bwpluginacs/6.0.0/doc/html/users-guide/creating-a-project.htm,1,3,2,CODE_IN_CELL,,Creating a Project,,Platform Step Microsoft Windows Click Start > All Programs > TIBCO > TIBCO_HOME > TIBCO Business Studio <version> > Stud
pub/bwpluginacs/6.0.0/doc/html/users-guide/delete-palette-activity.htm,1,4,3,CODE_IN_CELL|LIST_IN_CELL|MULTI_PARAGRAPH,,General,,Property Module Property? Description Name No The name displayed as the label for the activity in the process. Azure Con
pub/bwpluginacs/6.0.0/doc/html/users-guide/delete-palette-activity.htm,2,3,3,SIMPLE,,Input,,Delete FileSystem Input Item Data Type Description fileSystemName String Specify the name of the file system location to
pub/bwpluginacs/6.0.0/doc/html/users-guide/delete-palette-activity.htm,3,5,3,SIMPLE,,Input,,Delete Directory Input Item Data Type Description fileSystemName String Specify the file system name of the directory to
pub/bwpluginacs/6.0.0/doc/html/users-guide/delete-palette-activity.htm,4,3,3,MULTI_PARAGRAPH|NOTE_OR_ADMONITION,HIGH_RISK — confirmed silent content loss,Input,,Break Lease Input Item Data Type Description fileSystemName String Specify the file system name where the lease must be 
pub/bwpluginacs/6.0.0/doc/html/users-guide/delete-palette-activity.htm,5,3,3,SIMPLE,,Output,,Delete FileSystem Output Item Data Type Description fileSystemName String Displays the name of the deleted file system. 
pub/bwpluginacs/6.0.0/doc/html/users-guide/delete-palette-activity.htm,6,4,3,SIMPLE,,Output,,Delete Directory Output Item Data Type Description fileSystemName String Displays the file system name. directoryPath St
pub/bwpluginacs/6.0.0/doc/html/users-guide/delete-palette-activity.htm,7,4,3,SIMPLE,,Output,,Break Lease Output Item Data Type Description fileSystemName String Displays the file system name where the lease is bro
pub/bwpluginacs/6.0.0/doc/html/users-guide/delete-palette-activity.htm,8,10,3,MERGED_CELLS,,Fault,,Error Schema Element Data Type Description AzureDLS2PluginException msg String The error message returned during an Azur
pub/bwpluginacs/6.0.0/doc/html/users-guide/error-codes.htm,1,6,5,SIMPLE,,Error Codes,,Error code and error message Role Category Description Solution TIBCO-BW-PALETTE-AZCS-500001 -Exception occurred while i
pub/bwpluginacs/6.0.0/doc/html/users-guide/importing-sample-projects.htm,1,3,2,CODE_IN_CELL,,Importing ADLS_Gen2_SampleProject Project,,Platform Step Microsoft Windows Click Start > All Programs > TIBCO > TIBCO_ HOME > TIBCO Business Studio <version> > Stu
pub/bwpluginacs/6.0.0/doc/html/users-guide/log-levels.htm,1,6,2,SIMPLE,,Log Levels,,Property Description Trace Includes all information regarding the running process. Debug Indicates a developer-defined t
pub/bwpluginacs/6.0.0/doc/html/users-guide/read-palette-activity.htm,1,5,3,CODE_IN_CELL|LIST_IN_CELL|MULTI_PARAGRAPH|NOTE_OR_ADMONITION,HIGH_RISK — confirmed silent content loss,General,,Property Module Property? Description Name No The name displayed as the label for the activity in the process. Azure Con
pub/bwpluginacs/6.0.0/doc/html/users-guide/read-palette-activity.htm,2,3,3,SIMPLE,,Input,,List FileSystems Input Item Data Type Description timeout Integer Specify the request timeout. prefix String Filter the 
pub/bwpluginacs/6.0.0/doc/html/users-guide/read-palette-activity.htm,3,5,3,MULTI_PARAGRAPH,,Input,,List Directories Input Item Data Type Description fileSystemName String Specify the file system name. directoryPath Stri
pub/bwpluginacs/6.0.0/doc/html/users-guide/read-palette-activity.htm,4,4,3,SIMPLE,,Input,,Get Properties Input Item Data Type Description fileSystemName String Specify the file system name. directoryPath String
pub/bwpluginacs/6.0.0/doc/html/users-guide/read-palette-activity.htm,5,20,3,CODE_IN_CELL|MULTI_PARAGRAPH|NOTE_OR_ADMONITION,HIGH_RISK — confirmed silent content loss,Input,,Download File Input Item Data Type Description fileSystemName String Specify the file system name. filePath String Speci
pub/bwpluginacs/6.0.0/doc/html/users-guide/read-palette-activity.htm,6,11,3,SIMPLE,,Output,,List FileSystems Output Item Data Type Description name String Displays the name of the file system. version String Disp
pub/bwpluginacs/6.0.0/doc/html/users-guide/read-palette-activity.htm,7,13,3,SIMPLE,,Output,,List Directories Output Item Data Type Description fileSystemName String Displays the file system name. directoryPath St
pub/bwpluginacs/6.0.0/doc/html/users-guide/read-palette-activity.htm,8,33,3,SIMPLE,,Output,,Get Properties Output Item Data Type Description fileSystemName String Displays the file system name. directoryPath Stri
pub/bwpluginacs/6.0.0/doc/html/users-guide/read-palette-activity.htm,9,33,3,CODE_IN_CELL|MULTI_PARAGRAPH|NOTE_OR_ADMONITION,HIGH_RISK — confirmed silent content loss,Output,,Download File Output Item Data Type Description accessTier String Displays the access tier. accessTierChangeTime String 
pub/bwpluginacs/6.0.0/doc/html/users-guide/read-palette-activity.htm,10,10,3,MERGED_CELLS,,Fault,,Error Schema Element Data Type Description AzureDLS2PluginException msg String The error message returned during an Azur
